DATE,CN,PN
190201,27,0.0242919921875
190201,18,0.0242919921875
190201,20,0.0242919921875
190201,22,0.0242919921875
190201,20,0.0242919921875
190201,17,0.0242919921875
190201,4,0.0242919921875
190201,5,0.0242919921875
190201,21,0.0242919921875
190201,14,0.0242919921875
190201,33,0.0242919921875
190201,18,0.0242919921875
190201,32,0.0242919921875
190201,15,0.0242919921875
190201,28,0.0242919921875
190201,48,0.0242919921875
190201,24,0.0242919921875
190201,21,0.0242919921875
190201,12,0.0242919921875
190201,8,0.0242919921875
190201,23,0.0242919921875
190201,21,0.0242919921875
190201,26,0.0242919921875
190201,48,0.0242919921875
190201,10,0.0242919921875
190201,13,0.0242919921875
190201,7,0.0242919921875
190201,26,0.0242919921875
190201,25,0.0242919921875
190201,28,0.0242919921875
190201,15,0.0242919921875
190201,17,0.0242919921875
190201,30,0.0242919921875
190201,22,0.0242919921875
190201,22,0.0242919921875
190201,18,0.0242919921875
190201,19,0.0242919921875
190201,27,0.0242919921875
190201,16,0.0242919921875
190201,10,0.0242919921875
190201,17,0.0242919921875
190201,19,0.0242919921875
190201,9,0.0242919921875
190201,20,0.0242919921875
190201,44,0.0242919921875
190201,23,0.0242919921875
190201,26,0.0242919921875
190201,22,0.0242919921875
190201,31,0.0242919921875
190201,18,0.0242919921875
190201,11,0.0242919921875
190201,12,0.0242919921875
190201,25,0.0242919921875
190201,27,0.0242919921875
190201,24,0.0242919921875
190201,23,0.0242919921875
190201,40,0.0242919921875
190201,23,0.0242919921875
190201,34,0.0242919921875
190201,14,0.0242919921875
190201,12,0.0242919921875
190201,36,0.0242919921875
190201,37,0.0242919921875
190201,7,0.0242919921875
190201,13,0.0242919921875
190201,15,0.0242919921875
190201,33,0.0242919921875
190201,19,0.0242919921875
190201,19,0.0242919921875
190202,2,0.0242919921875
190202,1,0.0242919921875
190202,2,0.0242919921875
190202,1,0.0242919921875
190202,2,0.0242919921875
190202,3,0.0242919921875
190202,2,0.0242919921875
190202,4,0.0242919921875
190202,4,0.0242919921875
190202,4,0.0242919921875
190202,3,0.0242919921875
190202,3,0.0242919921875
190202,1,0.0242919921875
190202,1,0.0242919921875
190202,1,0.0242919921875
190202,1,0.0242919921875
190202,1,0.0242919921875
190202,2,0.0242919921875
190202,2,0.0242919921875
190202,1,0.0242919921875
190202,2,0.0242919921875
190202,1,0.0242919921875
190202,3,0.0242919921875
190202,10,0.0242919921875
190202,3,0.0242919921875
190202,2,0.0242919921875
190202,2,0.0242919921875
190202,4,0.0242919921875
190202,2,0.0242919921875
190202,5,0.0242919921875
190202,3,0.0242919921875
190202,6,0.0242919921875
190202,2,0.0242919921875
190202,2,0.0242919921875
190202,4,0.0242919921875
190202,2,0.0242919921875
190202,3,0.0242919921875
190202,2,0.0242919921875
190202,5,0.0242919921875
190202,1,0.0242919921875
190202,5,0.0242919921875
190202,3,0.0242919921875
190202,3,0.0242919921875
190202,5,0.0242919921875
190202,1,0.0242919921875
190202,2,0.0242919921875
190202,1,0.0242919921875
190202,3,0.0242919921875
190202,4,0.0242919921875
190202,1,0.0242919921875
190203,2,0.0242919921875
190203,3,0.0242919921875
190203,1,0.0242919921875
190203,5,0.0242919921875
190203,4,0.0242919921875
190203,1,0.0242919921875
190203,1,0.0242919921875
190203,4,0.0242919921875
190203,2,0.0242919921875
190203,1,0.0242919921875
190203,3,0.0242919921875
190203,1,0.0242919921875
190203,5,0.0242919921875
190203,2,0.0242919921875
190203,1,0.0242919921875
190203,3,0.0242919921875
190203,2,0.0242919921875
190203,1,0.0242919921875
190203,3,0.0242919921875
190203,1,0.0242919921875
190203,3,0.0242919921875
190203,2,0.0242919921875
190203,1,0.0242919921875
190203,1,0.0242919921875
190203,2,0.0242919921875
190203,4,0.0242919921875
190203,1,0.0242919921875
190203,2,0.0242919921875
190203,1,0.0242919921875
190203,2,0.0242919921875
190203,1,0.0242919921875
190203,1,0.0242919921875
190203,2,0.0242919921875
190203,2,0.0242919921875
190203,1,0.0242919921875
190203,2,0.0242919921875
190203,1,0.0242919921875
190203,1,0.0242919921875
190203,1,0.0242919921875
190203,2,0.0242919921875
190203,1,0.0242919921875
190204,1,0.0242919921875
190204,2,0.0242919921875
190204,6,0.0242919921875
190204,1,0.0242919921875
190204,2,0.0242919921875
190204,2,0.0242919921875
190204,4,0.0242919921875
190204,4,0.0242919921875
190204,1,0.0242919921875
190204,1,0.0242919921875
190204,2,0.0242919921875
190204,7,0.0242919921875
190204,1,0.0242919921875
190204,4,0.0242919921875
190204,4,0.0242919921875
190204,2,0.0242919921875
190204,1,0.0242919921875
190204,6,0.0242919921875
190204,1,0.0242919921875
190204,1,0.0242919921875
190204,1,0.0242919921875
190204,1,0.0242919921875
190204,2,0.0242919921875
190204,2,0.0242919921875
190204,1,0.0242919921875
190204,2,0.0242919921875
190204,2,0.0242919921875
190204,1,0.0242919921875
190204,2,0.0242919921875
190204,3,0.0242919921875
190204,1,0.0242919921875
190204,2,0.0242919921875
190204,5,0.0242919921875
190204,2,0.0242919921875
190205,1,0.0242919921875
190205,1,0.0242919921875
190205,1,0.0242919921875
190205,1,0.0242919921875
190205,1,0.0242919921875
190205,1,0.0242919921875
190205,1,0.0242919921875
190205,1,0.0242919921875
190205,2,0.0242919921875
190205,1,0.0242919921875
190205,4,0.0242919921875
190205,1,0.0242919921875
190205,1,0.0242919921875
190205,1,0.0242919921875
190205,1,0.0242919921875
190205,2,0.0242919921875
190205,1,0.0242919921875
190205,1,0.0242919921875
190206,114,0.0242919921875
190206,182,0.0242919921875
190206,116,0.0242919921875
190206,80,0.0242919921875
190206,190,0.0242919921875
190206,200,0.0242919921875
190206,48,0.0242919921875
190206,101,0.0242919921875
190206,68,0.0242919921875
190206,115,0.0242919921875
190206,69,0.0242919921875
190206,172,0.0242919921875
190206,245,0.0242919921875
190206,102,0.0242919921875
190206,62,0.0242919921875
190206,138,0.0242919921875
190206,108,0.0242919921875
190206,62,0.0242919921875
190206,108,0.0242919921875
190206,51,0.0242919921875
190206,41,0.0242919921875
190206,58,0.0242919921875
190206,223,0.0242919921875
190206,134,0.0242919921875
190206,22,0.0242919921875
190206,94,0.0242919921875
190206,83,0.0242919921875
190206,64,0.0242919921875
190206,26,0.0242919921875
190206,80,0.0242919921875
190206,91,0.0242919921875
190206,207,0.0242919921875
190206,100,0.0242919921875
190206,121,0.0242919921875
190206,223,0.0242919921875
190206,62,0.0242919921875
190206,171,0.0242919921875
190206,133,0.0242919921875
190206,82,0.0242919921875
190206,75,0.0242919921875
190206,132,0.0242919921875
190206,130,0.0242919921875
190206,96,0.0242919921875
190206,119,0.0242919921875
190206,124,0.0242919921875
190206,70,0.0242919921875
190206,51,0.0242919921875
190206,96,0.0242919921875
190206,29,0.0242919921875
190206,86,0.0242919921875
190206,93,0.0242919921875
190206,124,0.0242919921875
190206,96,0.0242919921875
190206,142,0.0242919921875
190206,118,0.0242919921875
190206,13,0.0242919921875
190206,144,0.0242919921875
190206,30,0.0242919921875
190206,90,0.0242919921875
190206,197,0.0242919921875
190206,163,0.0242919921875
190206,137,0.0242919921875
190206,136,0.0242919921875
190206,89,0.0242919921875
190206,114,0.0242919921875
190206,69,0.0242919921875
190206,41,0.0242919921875
190206,141,0.0242919921875
190206,76,0.0242919921875
190207,598,0.0242919921875
190207,413,0.0242919921875
190207,411,0.0242919921875
190207,423,0.0242919921875
190207,348,0.0242919921875
190207,358,0.0242919921875
