DATE,PN,CN,COVID
2019-02-01,-0.44146662950515747,9106,0
2019-02-02,-0.44146662950515747,13968,0
2019-02-03,-0.44146662950515747,12540,0
2019-02-04,-0.44146662950515747,11282,0
2019-02-05,-0.44146662950515747,10791,0
2019-02-06,-0.44146662950515747,12702,0
2019-02-07,-0.44146662950515747,8113,0
2019-02-08,-0.44146662950515747,7822,0
2019-02-09,-0.44146662950515747,11592,0
2019-02-10,-0.44146662950515747,9680,0
2019-02-11,-0.44146662950515747,5636,0
2019-02-12,-0.44146662950515747,5945,0
2019-02-13,-0.44146662950515747,6921,0
2019-02-14,-0.44146662950515747,8561,0
2019-02-15,-0.44146662950515747,7603,0
2019-02-16,-0.44146662950515747,10494,0
2019-02-17,-0.44146662950515747,9691,0
2019-02-18,-0.44146662950515747,6140,0
2019-02-19,-0.44146662950515747,5867,0
2019-02-20,-0.44146662950515747,7055,0
2019-02-21,-0.44146662950515747,7210,0
2019-02-22,-0.44146662950515747,7975,0
2019-02-23,-0.44146662950515747,11820,0
2019-02-24,-0.44146662950515747,9824,0
2019-02-25,-0.44146662950515747,6430,0
2019-02-26,-0.44146662950515747,6195,0
2019-02-27,-0.44146662950515747,8001,0
2019-02-28,-0.44146662950515747,7915,0
2019-03-01,0.1945506234963735,10722,0
2019-03-02,0.1945506234963726,9565,0
2019-03-03,0.19455062349637328,7525,0
2019-03-04,0.19455062349637312,4835,0
2019-03-05,0.19455062349637384,4168,0
2019-03-06,0.1945506234963735,7409,0
2019-03-07,0.19455062349637345,6529,0
2019-03-08,0.1945506234963732,7753,0
2019-03-09,0.1945506234963724,13442,0
2019-03-10,0.19455062349637356,10497,0
2019-03-11,0.1945506234963737,5047,0
2019-03-12,0.19455062349637392,4402,0
2019-03-13,0.19455062349637345,5006,0
2019-03-14,0.19455062349637256,7037,0
2019-03-15,0.1945506234963732,5807,0
2019-03-16,0.19455062349637267,10506,0
2019-03-17,0.19455062349637334,8124,0
2019-03-18,0.1945506234963738,4205,0
2019-03-19,0.1945506234963739,4182,0
2019-03-20,0.194550623496374,4925,0
2019-03-21,0.1945506234963738,5221,0
2019-03-22,0.1945506234963732,6064,0
2019-03-23,0.1945506234963727,10234,0
2019-03-24,0.19455062349637356,7962,0
2019-03-25,0.19455062349637373,4504,0
2019-03-26,0.19455062349637345,4417,0
2019-03-27,0.19455062349637348,6850,0
2019-03-28,0.1945506234963736,5401,0
2019-03-29,0.19455062349637312,6634,0
2019-03-30,0.19455062349637267,10198,0
2019-03-31,0.1945506234963734,9071,0
2019-04-01,-0.02406144142150879,5304,0
2019-04-02,-0.02406144142150879,4487,0
2019-04-03,-0.02406144142150879,5084,0
2019-04-04,-0.02406144142150879,5396,0
2019-04-05,-0.02406144142150879,5989,0
2019-04-06,-0.02406144142150879,9293,0
2019-04-07,-0.02406144142150879,7541,0
2019-04-08,-0.02406144142150879,4649,0
2019-04-09,-0.02406144142150879,3852,0
2019-04-10,-0.02406144142150879,4664,0
2019-04-11,-0.02406144142150879,5062,0
2019-04-12,-0.02406144142150879,6059,0
2019-04-13,-0.02406144142150879,8355,0
2019-04-14,-0.02406144142150879,6975,0
2019-04-15,-0.02406144142150879,4396,0
2019-04-16,-0.02406144142150879,4874,0
2019-04-17,-0.02406144142150879,4855,0
2019-04-18,-0.02406144142150879,4699,0
2019-04-19,-0.02406144142150879,5318,0
2019-04-20,-0.02406144142150879,7559,0
2019-04-21,-0.02406144142150879,6289,0
2019-04-22,-0.02406144142150879,4636,0
2019-04-23,-0.02406144142150879,4392,0
2019-04-24,-0.02406144142150879,12630,0
2019-04-25,-0.02406144142150879,10736,0
2019-04-26,-0.02406144142150879,11482,0
2019-04-27,-0.02406144142150879,16799,0
2019-04-28,-0.02406144142150879,15533,0
2019-04-29,-0.02406144142150879,7465,0
2019-04-30,-0.02406144142150879,7906,0
2019-05-01,-0.497962784767147,12150,0
2019-05-02,-0.4979627847671472,7298,0
2019-05-03,-0.4979627847671465,9471,0
2019-05-04,-0.497962784767145,14583,0
2019-05-05,-0.4979627847671456,13678,0
2019-05-06,-0.4979627847671455,12168,0
2019-05-07,-0.4979627847671443,13083,0
2019-05-08,-0.4979627847671443,13622,0
2019-05-09,-0.4979627847671482,5630,0
2019-05-10,-0.4979627847671476,6612,0
2019-05-11,-0.4979627847671461,10683,0
2019-05-12,-0.4979627847671485,8722,0
2019-05-13,-0.4979627847671477,5124,0
2019-05-14,-0.4979627847671456,9134,0
2019-05-15,-0.4979627847671458,7614,0
2019-05-16,-0.4979627847671476,6139,0
2019-05-17,-0.4979627847671474,7022,0
2019-05-18,-0.4979627847671465,11053,0
2019-05-19,-0.4979627847671484,9490,0
2019-05-20,-0.4979627847671472,6092,0
2019-05-21,-0.4979627847671475,5250,0
2019-05-22,-0.4979627847671481,5118,0
2019-05-23,-0.4979627847671476,5512,0
2019-05-24,-0.4979627847671476,6705,0
2019-05-25,-0.4979627847671466,10888,0
2019-05-26,-0.4979627847671478,9483,0
2019-05-27,-0.4979627847671482,5347,0
2019-05-28,-0.4979627847671478,5105,0
2019-05-29,-0.4979627847671477,6815,0
2019-05-30,-0.4979627847671477,8392,0
2019-05-31,-0.4979627847671472,10143,0
2020-02-01,-0.12741482257843018,7020,0
2020-02-02,-0.12741482257843018,5005,2
2020-02-03,-0.12741482257843018,3885,15
2020-02-04,-0.12741482257843018,4160,0
2020-02-05,-0.12741482257843018,5193,18
2020-02-06,-0.12741482257843018,5178,23
2020-02-07,-0.12741482257843018,5010,24
2020-02-08,-0.12741482257843018,6759,24
2020-02-09,-0.12741482257843018,5657,27
2020-02-10,-0.12741482257843018,4465,27
2020-02-11,-0.12741482257843018,4605,28
2020-02-12,-0.12741482257843018,5365,28
2020-02-13,-0.12741482257843018,6071,28
2020-02-14,-0.12741482257843018,7312,28
2020-02-15,-0.12741482257843018,9065,28
2020-02-16,-0.12741482257843018,6971,29
2020-02-17,-0.12741482257843018,4769,30
2020-02-18,-0.12741482257843018,4979,31
2020-02-19,-0.12741482257843018,4616,51
2020-02-20,-0.12741482257843018,4020,104
2020-02-21,-0.12741482257843018,3844,204
2020-02-22,-0.12741482257843018,4071,433
2020-02-23,-0.12741482257843018,2928,602
2020-02-24,-0.12741482257843018,2422,833
2020-02-25,-0.12741482257843018,2196,893
2020-02-26,-0.12741482257843018,2645,1261
2020-02-27,-0.12741482257843018,2511,1766
2020-02-28,-0.12741482257843018,2409,2337
2020-03-01,-0.12741482257843018,3264,3736
2020-03-02,0.1476357335394074,2335,4212
2020-03-03,0.1476357335394079,2461,4812
2020-03-04,0.14763573353940773,2249,5328
2020-03-05,0.14763573353940798,2415,5766
2020-03-06,0.1476357335394079,2400,6284
2020-03-07,0.14763573353940826,2990,6767
2020-03-08,0.147635733539408,2965,7134
2020-03-09,0.1476357335394077,2516,7382
2020-03-10,0.14763573353940804,2781,7513
2020-03-11,0.14763573353940782,2175,7755
2020-03-12,0.14763573353940815,2829,7869
2020-03-13,0.1476357335394079,2439,7979
2020-03-14,0.14763573353940826,3286,8086
2020-03-15,0.1476357335394084,4525,8162
2020-03-16,0.1476357335394077,2345,8236
2020-03-17,0.14763573353940815,2858,8320
2020-03-18,0.14763573353940804,2619,8413
2020-03-19,0.14763573353940826,2756,8565
2020-03-20,0.1476357335394079,2322,8652
2020-03-21,0.14763573353940826,3162,8799
2020-03-22,0.14763573353940845,3362,8897
2020-03-23,0.14763573353940773,2376,8961
2020-03-24,0.14763573353940812,2566,9037
2020-03-25,0.14763573353940804,2650,9137
2020-03-26,0.1476357335394082,3046,9241
2020-03-27,0.1476357335394081,2631,9332
2020-03-28,0.14763573353940826,3007,9478
2020-03-29,0.14763573353940834,3384,9583
2020-03-30,0.1476357335394079,2577,9661
2020-03-31,0.14763573353940826,3217,9786
2020-04-01,0.1476357335394083,3289,9887
2020-04-02,0.4357945223649353,3321,9976
2020-04-03,0.4357945223649348,3104,10062
2020-04-04,0.4357945223649353,3276,10156
2020-04-05,0.4357945223649358,3645,10237
2020-04-06,0.4357945223649326,2476,10284
2020-04-07,0.4357945223649339,2764,10331
2020-04-08,0.43579452236493466,2824,10384
2020-04-09,0.4357945223649349,3058,10423
2020-04-10,0.43579452236493466,2911,10450
2020-04-11,0.4357945223649346,3177,10480
2020-04-12,0.4357945223649349,3576,10512
2020-04-13,0.4357945223649327,2624,10537
2020-04-14,0.435794522364935,3005,10564
2020-04-15,0.4357945223649352,3396,10591
2020-04-16,0.43579452236493504,3452,10613
2020-04-17,0.43579452236493454,2875,10635
2020-04-18,0.4357945223649336,2669,10653
2020-04-19,0.4357945223649359,3941,10661
2020-04-20,0.4357945223649327,2587,10674
2020-04-21,0.43579452236493393,2852,10683
2020-04-22,0.4357945223649339,2802,10694
2020-04-23,0.4357945223649343,2827,10702
2020-04-24,0.4357945223649344,2952,10708
2020-04-25,0.4357945223649357,3795,10718
2020-04-26,0.4357945223649357,3910,10728
2020-04-27,0.4357945223649334,2857,10738
2020-04-28,0.4357945223649346,3157,10752
2020-04-29,0.4357945223649344,3186,10761
2020-04-30,0.4357945223649359,4060,10765
2020-05-01,0.4357945223649362,4699,10774
