DATE,PN,CN
20190201,0.0242919921875,24296
20190202,0.0242919921875,30749
20190203,0.0242919921875,22024
20190204,0.0242919921875,18502
20190205,0.0242919921875,7404
20190206,0.0242919921875,18803
20190207,0.0242919921875,23496
20190208,0.0242919921875,22951
20190209,0.0242919921875,30023
20190210,0.0242919921875,23831
20190211,0.0242919921875,19779
20190212,0.0242919921875,19065
20190213,0.0242919921875,22664
20190214,0.0242919921875,21998
20190215,0.0242919921875,21605
20190216,0.0242919921875,29880
20190217,0.0242919921875,22252
20190218,0.0242919921875,17873
20190219,0.0242919921875,15735
20190220,0.0242919921875,18509
20190221,0.0242919921875,19986
20190222,0.0242919921875,21662
20190223,0.0242919921875,28953
20190224,0.0242919921875,23607
20190225,0.0242919921875,20297
20190226,0.0242919921875,19716
20190227,0.0242919921875,19939
20190228,0.0242919921875,22684
20190301,-0.2546436531203183,29313
20190302,-0.2546436531203181,31913
20190303,-0.2546436531203184,26990
20190304,-0.2546436531203183,19610
20190305,-0.25464365312031795,17921
20190306,-0.2546436531203181,18106
20190307,-0.254643653120318,19736
20190308,-0.2546436531203184,21867
20190309,-0.254643653120318,30168
20190310,-0.2546436531203181,24114
20190311,-0.25464365312031817,18290
20190312,-0.2546436531203177,16916
20190313,-0.25464365312031817,18591
20190314,-0.2546436531203182,19641
20190315,-0.2546436531203182,19938
20190316,-0.2546436531203184,30805
20190317,-0.2546436531203183,23688
20190318,-0.254643653120318,17893
20190319,-0.2546436531203176,16899
20190320,-0.25464365312031795,16169
20190321,-0.2546436531203182,18111
20190322,-0.2546436531203184,20569
20190323,-0.2546436531203183,28381
20190324,-0.25464365312031817,24789
20190325,-0.25464365312031784,17752
20190326,-0.25464365312031795,18000
20190327,-0.25464365312031784,17069
20190328,-0.2546436531203181,17719
20190329,-0.25464365312031834,20176
20190330,-0.2546436531203179,28504
20190331,-0.25464365312031834,23719
20190401,-0.25560569763183594,19332
20190402,-0.25560569763183594,17435
20190403,-0.25560569763183594,19156
20190404,-0.25560569763183594,20035
20190405,-0.25560569763183594,21753
20190406,-0.25560569763183594,28757
20190407,-0.25560569763183594,23101
20190408,-0.25560569763183594,18835
20190409,-0.25560569763183594,15449
20190410,-0.25560569763183594,18308
20190411,-0.25560569763183594,21009
20190412,-0.25560569763183594,23932
20190413,-0.25560569763183594,30701
20190414,-0.25560569763183594,22961
20190415,-0.25560569763183594,18588
