DATE,PN,CN
190201,0.2960041335650852,53
190202,0.2960041335650853,6
190203,0.2960041335650853,1
190206,0.2960041335650855,282
190207,0.2960041335650853,1897
190208,0.2960041335650853,1028
190209,0.2960041335650856,131
190210,0.2960041335650852,34
190211,0.2960041335650853,1887
190212,0.2960041335650853,1004
190213,0.29600413356508537,980
190214,0.2960041335650853,771
190215,0.2960041335650853,899
190216,0.2960041335650856,169
190217,0.2960041335650852,31
190218,0.2960041335650853,1594
190219,0.2960041335650853,1041
190220,0.2960041335650853,871
190221,0.2960041335650853,793
190222,0.2960041335650853,943
190223,0.29600413356508554,91
190224,0.2960041335650856,143
190225,0.2960041335650853,1568
190226,0.2960041335650853,962
190227,0.2960041335650853,925
190228,0.2960041335650853,763
190301,-0.036042352517445884,5
190302,-0.03604235251744586,137
190303,-0.0360423525174459,37
190304,-0.03604235251744589,1871
190305,-0.03604235251744589,1079
190306,-0.036042352517445884,917
190307,-0.03604235251744589,822
190308,-0.036042352517445884,796
190309,-0.03604235251744587,184
190310,-0.03604235251744588,16
190311,-0.03604235251744589,1637
190312,-0.03604235251744589,967
190313,-0.03604235251744589,909
190314,-0.03604235251744589,763
190315,-0.03604235251744589,703
190316,-0.03604235251744586,115
190317,-0.03604235251744589,25
190318,-0.03604235251744589,1444
190319,-0.036042352517445884,1079
190320,-0.03604235251744589,885
190321,-0.03604235251744589,823
190322,-0.03604235251744589,733
190323,-0.036042352517445864,78
190324,-0.03604235251744588,12
190325,-0.03604235251744589,1504
190326,-0.03604235251744589,1053
190327,-0.036042352517445884,820
190328,-0.03604235251744589,802
190329,-0.036042352517445884,789
190330,-0.03604235251744586,142
190331,-0.036042352517445884,17
190401,0.34280107702527735,1473
190402,0.34280107702527735,979
190403,0.34280107702527735,894
190404,0.34280107702527735,794
190405,0.34280107702527735,714
190406,0.342801077025277,84
190407,0.34280107702527735,9
190408,0.34280107702527735,1415
190409,0.34280107702527735,977
190410,0.34280107702527735,856
190411,0.34280107702527735,836
190412,0.34280107702527735,794
190413,0.34280107702527696,84
190414,0.34280107702527735,13
190415,0.34280107702527735,1496
190416,0.34280107702527735,953
190417,0.34280107702527735,883
190418,0.34280107702527735,897
190419,0.34280107702527735,853
190420,0.34280107702527696,86
190421,0.34280107702527735,19
190422,0.34280107702527735,1549
190423,0.34280107702527735,982
190424,0.34280107702527735,908
190425,0.34280107702527735,861
190426,0.34280107702527735,758
190427,0.34280107702527696,103
190428,0.34280107702527735,36
190429,0.34280107702527735,1607
190430,0.34280107702527735,959
190501,0.7659961325781683,392
190502,0.7659961325781682,1298
190503,0.7659961325781682,808
190504,0.7659961325781691,84
190505,0.7659961325781685,7
190506,0.7659961325781687,128
190507,0.7659961325781682,2033
190508,0.7659961325781682,988
190509,0.7659961325781682,937
190510,0.7659961325781682,1074
190511,0.7659961325781689,280
190512,0.7659961325781685,58
190513,0.7659961325781682,1710
190514,0.7659961325781682,1204
190515,0.7659961325781682,1069
190516,0.7659961325781682,829
190517,0.7659961325781682,830
190518,0.765996132578169,86
190519,0.7659961325781685,22
190520,0.7659961325781682,1523
190521,0.7659961325781682,939
190522,0.7659961325781682,855
190523,0.7659961325781682,972
190524,0.7659961325781682,776
190525,0.7659961325781692,84
190526,0.7659961325781685,11
190527,0.7659961325781682,1491
190528,0.7659961325781682,1029
190529,0.7659961325781682,1038
190530,0.7659961325781682,905
190531,0.7659961325781682,776
200201,0.7704757792609084,80
200202,0.7704757792609079,44
200203,0.7704757792609075,1545
200204,0.7704757792609075,995
200205,0.7704757792609075,959
200206,0.7704757792609075,815
200207,0.7704757792609075,690
200208,0.7704757792609085,74
200209,0.7704757792609077,35
200210,0.7704757792609075,1560
200211,0.7704757792609075,976
200212,0.7704757792609075,767
200213,0.7704757792609075,787
200214,0.7704757792609075,804
200215,0.7704757792609079,144
200216,0.7704757792609083,81
200217,0.7704757792609075,1556
200218,0.7704757792609075,861
200219,0.7704757792609075,762
200220,0.7704757792609075,690
200221,0.7704757792609075,670
200222,0.7704757792609085,82
200223,0.7704757792609077,20
200224,0.7704757792609075,1511
200225,0.7704757792609075,878
200226,0.7704757792609075,772
200227,0.7704757792609075,887
200228,0.7704757792609075,611
200301,0.7231104969978333,193
200302,0.7231104969978333,1662
200303,0.7231104969978333,1022
200304,0.7231104969978333,914
200305,0.7231104969978333,898
200306,0.7231104969978333,831
200307,0.7231104969978333,91
200308,0.7231104969978333,28
200309,0.7231104969978333,1680
200310,0.7231104969978333,1137
200311,0.7231104969978333,952
200312,0.7231104969978333,884
200313,0.7231104969978333,808
200314,0.7231104969978333,106
200315,0.7231104969978333,42
200316,0.7231104969978333,1656
200317,0.7231104969978333,954
200318,0.7231104969978333,991
200319,0.7231104969978333,997
